id,persona,question,answer,context,disease_phase,tags,source_file,chunk_index,pass_num,judge_score
chikungunya_qa_0056,Paciente,A vacina contra Chikungunya ajuda quem já teve a doença?,"A vacina não ajuda muito quem já teve Chikungunya, pois não aumenta significativamente os anticorpos em pessoas que já tiveram a doença ou tiveram contato com o vírus antes da vacinação.",a vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação,N/A (Geral),"#Vacina, #Eficácia",IXCHIQ (vacina chikungunya) novo registro.md,9,2,95.0
chikungunya_qa_0057,Paciente,O que acontece se eu já tive Chikungunya e me vacinar?,"Se você já teve Chikungunya, a vacina não vai induzir aumentos significativos de títulos de anticorpos no seu corpo, pois você já teve contato prévio com o vírus antes da vacinação. Isso significa que a vacina pode não oferecer uma proteção adicional significativa para você, já que seu sistema imunológico já teve a oportunidade de reagir ao vírus anteriormente.",a vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação,N/A (Geral),"#Vacina, #Eficácia",IXCHIQ (vacina chikungunya) novo registro.md,9,2,98.75
chikungunya_qa_0058,Médica,A vacina contra Chikungunya é eficaz em indivíduos com infecção prévia?,"A vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação, o que pode limitar sua eficácia nessa população.",a vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação,N/A (Geral),"#Vacina, #Eficácia",IXCHIQ (vacina chikungunya) novo registro.md,9,2,95.0
chikungunya_qa_0059,Paciente,A vacina contra Chikungunya é boa para quem já teve a doença?,A vacina não ajuda a aumentar os anticorpos em pessoas que já tiveram a doença ou tiveram contato com o vírus antes da vacinação.,a vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação,N/A (Geral),"#Vacinação, #Chikungunya",IXCHIQ (vacina chikungunya) novo registro.md,9,3,100.0
chikungunya_qa_0060,Médica,Qual é a resposta imunológica da vacina contra Chikungunya em indivíduos com infecção prévia?,A vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação.,a vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação,N/A (Geral),"#Imunologia, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,9,3,100.0
chikungunya_qa_0061,Paciente,A vacina contra Chikungunya é boa para mim se eu já tive a doença?,A vacina não é eficaz em pessoas que já tiveram a doença ou contato prévio com o vírus. Ela não aumenta significativamente os anticorpos nesses casos.,a vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação,N/A (Geral),"#Vacinação, #Chikungunya",IXCHIQ (vacina chikungunya) novo registro.md,9,4,100.0
chikungunya_qa_0062,Paciente,O que acontece se eu me vacinar contra Chikungunya depois de já ter tido a doença?,"Se você já teve Chikungunya, a vacina não vai ajudar a aumentar a proteção, pois não gera uma resposta significativa de anticorpos.",a vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação,N/A (Geral),"#Vacinação, #Chikungunya",IXCHIQ (vacina chikungunya) novo registro.md,9,4,100.0
chikungunya_qa_0063,Médica,Quais são as implicações da vacinação contra Chikungunya em pacientes que já tiveram a doença?,"A vacinação em pacientes com infecção prévia não resulta em aumento significativo dos títulos de anticorpos, o que pode limitar a eficácia da vacina nesse grupo.",a vacina não induz aumentos significativos de títulos de anticorpos em indivíduos que já tiveram a doença ou tiveram contato prévio com o vírus antes da vacinação,N/A (Geral),"#Imunologia, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,9,4,90.0
chikungunya_qa_0064,Paciente,Quantas pessoas participaram do estudo sobre a vacina IXCHIQ?,"O estudo sobre a vacina IXCHIQ contou com a participação de aproximadamente 3.610 indivíduos adultos saudáveis nos Estados Unidos. Além disso, incluiu cerca de 360 participantes com mais de 65 anos. No Brasil, 502 adolescentes com idades entre 12 e 18 anos também participaram, dos quais 52 eram soropositivos para CHIKV na linha de base.",| Adultos saudáveis (EUA) | ~3.610 indivíduos |,N/A (Geral),"#Epidemiologia, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,10,1,100
chikungunya_qa_0065,Paciente,Quantos adolescentes participaram do estudo no Brasil?,"O estudo contou com 502 adolescentes no Brasil, dos quais 52 eram soropositivos para CHIKV na linha de base.","| Adolescentes (12-18 anos, Brasil) | 502 adolescentes (52 soropositivos para CHIKV na baseline) |",N/A (Geral),"#Epidemiologia, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,10,1,100.0
chikungunya_qa_0066,Médica,Qual é a composição da população estudada para a vacina IXCHIQ?,"A população estudada incluiu cerca de 3.610 adultos saudáveis nos EUA, aproximadamente 360 participantes com mais de 65 anos e 502 adolescentes no Brasil, dos quais 52 eram soropositivos para CHIKV na linha de base.","| População | Número de participantes |
|-----------|------------------------|
| Adultos saudáveis (EUA) | ~3.610 indivíduos |
| Participantes com >65 anos | ~360 participantes |
| Adolescentes (12-18 anos, Brasil) | 502 adolescentes (52 soropositivos para CHIKV na baseline) |",N/A (Geral),"#Epidemiologia, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,10,1,100.0
chikungunya_qa_0067,Médica,Quantos participantes soropositivos foram incluídos no estudo entre os adolescentes?,O estudo incluiu 52 adolescentes soropositivos para CHIKV entre os 502 adolescentes participantes.,"| Adolescentes (12-18 anos, Brasil) | 502 adolescentes (52 soropositivos para CHIKV na baseline) |",N/A (Geral),"#Epidemiologia, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,10,1,100.0
chikungunya_qa_0068,Paciente,Quais são os sintomas mais comuns que posso sentir após a vacinação?,"Após a vacinação, os sintomas mais comuns que você pode sentir incluem dor de cabeça, fadiga, dor muscular, dor nas articulações, febre, náusea e sensibilidade no local da injeção.",As reações adversas mais frequentemente observadas nos estudos clínicos conduzidos em adultos e adolescentes foram: - Dor de cabeça - Fadiga - Dor muscular - Dor nas articulações - Febre - Náusea - Sensibilidade no local da injeção,N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,11,1,100.0
chikungunya_qa_0069,Médica,Quais são as reações adversas mais frequentemente observadas em adultos e adolescentes após a vacinação?,"As reações adversas mais frequentemente observadas em estudos clínicos em adultos e adolescentes incluem dor de cabeça, fadiga, dor muscular, dor nas articulações, febre, náusea e sensibilidade no local da injeção.",As reações adversas mais frequentemente observadas nos estudos clínicos conduzidos em adultos e adolescentes foram: - Dor de cabeça - Fadiga - Dor muscular - Dor nas articulações - Febre - Náusea - Sensibilidade no local da injeção,N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,11,1,100.0
chikungunya_qa_0070,Paciente,Quais sintomas posso sentir após a vacina contra Chikungunya?,"Você pode sentir febre, dor nas articulações, dor nas costas, manchas na pele, inchaço nas extremidades e aumento dos gânglios linfáticos.","As reações foram uma combinação de febre e artralgia (e/ou com outros efeitos adversos, como dor nas costas, erupção cutânea, edema periférico, linfadenopatia).",N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,1,100.0
chikungunya_qa_0071,Paciente,Quão intensos são os sintomas após a vacinação?,A maioria dos sintomas é leve ou moderada e costuma melhorar sozinha em um período de 2 a 4 dias.,A maioria dos sintomas foi leve ou moderada em intensidade e autolimitada após 2 a 4 dias.,N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,1,100.0
chikungunya_qa_0072,Médica,Quais são as reações adversas mais comuns observadas após a vacinação contra Chikungunya?,"As reações adversas comuns incluem febre, artralgia, dor nas costas, erupção cutânea, edema periférico e linfadenopatia.","As reações foram uma combinação de febre e artralgia (e/ou com outros efeitos adversos, como dor nas costas, erupção cutânea, edema periférico, linfadenopatia).",N/A (Geral),"#ReaçõesAdversas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,1,95.0
chikungunya_qa_0073,Médica,Qual é a duração esperada das reações adversas após a vacinação?,"Os sintomas geralmente são autolimitados, apresentando melhora em 2 a 4 dias, embora haja casos de sintomas prolongados que duram pelo menos 30 dias.",A maioria dos sintomas foi leve ou moderada em intensidade e autolimitada após 2 a 4 dias. Dois participantes apresentaram sintomas prolongados de pelo menos 30 dias de duração.,N/A (Geral),"#DuraçãoSintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,1,100.0
chikungunya_qa_0074,Paciente,Quais são os sintomas que posso sentir após receber a vacina?,"Após receber a vacina, você pode sentir febre, dor nas articulações, dor nas costas, manchas na pele, inchaço nas pernas e aumento dos gânglios linfáticos.","As reações foram uma combinação de febre e artralgia (e/ou com outros efeitos adversos, como dor nas costas, erupção cutânea, edema periférico, linfadenopatia).",N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,2,100.0
chikungunya_qa_0075,Paciente,Os sintomas que eu posso sentir após a vacina são graves?,A maioria dos sintomas que você pode sentir será leve ou moderada e geralmente desaparece sozinha em 2 a 4 dias.,A maioria dos sintomas foi leve ou moderada em intensidade e autolimitada após 2 a 4 dias.,N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,2,95.0
chikungunya_qa_0076,Médica,Qual a intensidade e duração esperada das reações adversas após a vacinação?,"As reações adversas foram em sua maioria leves ou moderadas e autolimitadas, resolvendo-se em 2 a 4 dias, embora dois participantes tenham apresentado sintomas prolongados por pelo menos 30 dias.",A maioria dos sintomas foi leve ou moderada em intensidade e autolimitada após 2 a 4 dias. Dois participantes apresentaram sintomas prolongados de pelo menos 30 dias de duração.,N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,2,100.0
chikungunya_qa_0077,Médica,Quais reações adversas graves foram observadas em indivíduos vacinados?,"Reações adversas graves semelhantes a Chikungunya foram verificadas, incluindo febre e artralgia, além de outros efeitos adversos como dor nas costas, erupção cutânea, edema periférico e linfadenopatia.","Embora incomuns, reações adversas graves semelhantes a Chikungunya foram verificadas em indivíduos que receberam a vacina. As reações foram uma combinação de febre e artralgia (e/ou com outros efeitos adversos, como dor nas costas, erupção cutânea, edema periférico, linfadenopatia).",N/A (Geral),"#ReaçõesAdversas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,2,100.0
chikungunya_qa_0078,Médica,Quais são as reações adversas observadas em indivíduos que receberam a vacina contra Chikungunya?,"As reações adversas incluem febre, artralgia, dor nas costas, erupção cutânea, edema periférico e linfadenopatia, com a maioria dos sintomas sendo leve ou moderada.","As reações foram uma combinação de febre e artralgia (e/ou com outros efeitos adversos, como dor nas costas, erupção cutânea, edema periférico, linfadenopatia).",N/A (Geral),"#ReaçõesAdversas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,3,95.0
chikungunya_qa_0079,Paciente,Quais são os sintomas que posso sentir após a vacinação contra Chikungunya?,"Após a vacinação, você pode sentir febre e dor nas articulações, além de outros efeitos como dor nas costas, manchas na pele, inchaço nas pernas e aumento dos gânglios linfáticos.","As reações foram uma combinação de **febre e artralgia** (e/ou com outros efeitos adversos, como dor nas costas, erupção cutânea, edema periférico, linfadenopatia).",N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,4,95.0
chikungunya_qa_0080,Paciente,Quais sintomas eu posso ter após receber a vacina contra Chikungunya?,"Você pode sentir febre, dor nas articulações, dor nas costas, manchas na pele, inchaço nas pernas e aumento dos gânglios linfáticos.","As reações foram uma combinação de febre e artralgia (e/ou com outros efeitos adversos, como dor nas costas, erupção cutânea, edema periférico, linfadenopatia).",N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,5,100.0
chikungunya_qa_0081,Paciente,Os sintomas da vacina são graves?,A maioria dos sintomas foi leve ou moderada e desapareceu sozinha após 2 a 4 dias.,A maioria dos sintomas foi leve ou moderada em intensidade e autolimitada após 2 a 4 dias.,N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,5,100.0
chikungunya_qa_0082,Paciente,É possível que os sintomas durem mais de um mês após a vacinação?,"Sim, dois participantes apresentaram sintomas que duraram pelo menos 30 dias.",Dois participantes apresentaram sintomas prolongados de pelo menos 30 dias de duração.,N/A (Geral),"#Sintomas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,5,100.0
chikungunya_qa_0083,Médica,Qual a diferença na frequência de eventos adversos entre diferentes faixas etárias após a vacinação?,"Eventos adversos locais e sistêmicos foram menos frequentes em participantes ≥ 65 anos em comparação com participantes de 18 a 64 anos, enquanto eventos adversos graves foram mais frequentes no grupo de 65 anos ou mais.",Eventos adversos locais e sistêmicos solicitados foram **menos frequentes** em participantes ≥ 65 anos em comparação com participantes de 18 a 64 anos. Eventos adversos graves e eventos adversos com necessidade de atendimento médico associados à vacina foram **mais frequentes** em participantes ≥ 65 anos.,N/A (Geral),"#EventosAdversos, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,13,1,100.0
chikungunya_qa_0084,Médica,Quais são as implicações clínicas para participantes com 65 anos ou mais em relação à vacina?,"É importante considerar que eventos adversos graves e a necessidade de atendimento médico foram mais frequentes nesse grupo etário, o que pode exigir monitoramento mais rigoroso.",Eventos adversos graves e eventos adversos com necessidade de atendimento médico associados à vacina foram **mais frequentes** em participantes ≥ 65 anos.,N/A (Geral),"#EventosAdversos, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,13,1,90.0
